Active,FirstName,LastName,GenderAsString,CantonName,CantonAbbreviation,CouncilName,ParlGroupName,ParlGroupAbbreviation,PartyName,PartyAbbreviation,MaritalStatusText,BirthPlace_City,BirthPlace_Canton,Mandates,DateJoining,DateLeaving,Citizenship,DateOfBirth,DateOfDeath
FALSE,Géraldine,Savary,f,Vaud,VD,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,marié(e),Bulle,Fribourg,Conseil communal de Lausanne: depuis janvier 1998 jusqu'à décembre 2003,12/1/2003,12/2/2007,Sâles (FR),11/14/1968,
FALSE,Pierre,Savary,m,Vaud,VD,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,,,,3/5/1984,12/3/1995,Payerne (VD),6/30/1940,
FALSE,Géraldine,Savary,f,Vaud,VD,Conseil des Etats,Groupe socialiste,S,Parti socialiste suisse,PSS,marié(e),Bulle,Fribourg,Conseil communal de Lausanne: depuis janvier 1998 jusqu'à décembre 2003,12/3/2007,12/4/2011,Sâles (FR),11/14/1968,
FALSE,Jean,Savary,m,Fribourg,FR,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,11/28/1983,11/24/1991,Sâles (FR),3/22/1930,2/11/2013
FALSE,Emile,Savoy,m,Fribourg,FR,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/6/1920,1/26/1935,Attalens (FR),5/6/1877,1/26/1935
FALSE,Emile,Savoy,m,Fribourg,FR,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/6/1920,1/26/1935,Attalens (FR),5/6/1877,1/26/1935
FALSE,Emile,Savoy,m,Fribourg,FR,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/6/1920,1/26/1935,Attalens (FR),5/6/1877,1/26/1935
FALSE,Robert B.,Savoye,m,Berne,BE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,6/3/1912,12/2/1917,Le Locle (NE),10/8/1851,10/13/1927
FALSE,Gustav Adolf,Saxer,m,St-Gall,SG,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/2/1872,12/1/1878,"St-Gall (SG),Altstätten (SG)",11/2/1831,6/10/1909
FALSE,Gustav Adolf,Saxer,m,St-Gall,SG,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,7/1/1872,10/1/1872,"St-Gall (SG),Altstätten (SG)",11/2/1831,6/10/1909
FALSE,Arnold,Saxer,m,St-Gall,SG,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,6/6/1933,11/1/1938,Altstätten (SG),7/14/1896,3/22/1975
FALSE,Emil,Schaffer,m,Berne,BE,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,6/4/1962,1/25/1979,Stettlen (BE),2/3/1924,7/22/2010
FALSE,Hans,Schaffner,m,Argovie,AG,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,6/15/1961,1/31/1970,Gränichen (AG),12/16/1908,11/26/2004
FALSE,Hans,Schaffner,m,Argovie,AG,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1966,12/31/1966,Gränichen (AG),12/16/1908,11/26/2004
FALSE,Roger,Schaffter,m,Jura,JU,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,3/5/1979,11/29/1987,Courtételle (JU),12/11/1917,2/13/1998
FALSE,Franz Adolf,Schalch,m,Schaffhouse,SH,Conseil national,Gauche,LG,Libéral,Lib*,,,,,7/2/1855,12/6/1857,Schaffhouse (SH),2/6/1814,10/6/1874
FALSE,Heinrich,Schalcher,m,Zurich,ZH,Conseil national,Groupe indépendant et évangelique,U,Parti évangélique suisse,PEV,,,,,6/4/1968,11/27/1983,Winterthur (ZH),1/3/1917,12/12/2006
FALSE,Peter-Josef,Schallberger,m,Nidwald,NW,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Ennetmoos,Nidwald,"Gemeindepräsident von 1968 bis 1984, Schulrat von 1964 bis 1969, Landrat von 1970 bis 1990, Strafrichter von 1966 bis 1970",6/5/1990,12/5/1999,"Ennetmoos (NW),Lungern (OW)",7/19/1932,4/15/2010
FALSE,Gustav,Schaller,m,Lucerne,LU,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,6/4/1917,11/1/1919,Emmen (LU),11/28/1866,12/8/1945
FALSE,Anton,Schaller,m,Zurich,ZH,Conseil national,Groupe AdI/PEP,U,Alliance des Indépendants,AdI,,Nottwil,Lucerne,Kantonsrat Zürich seit 1995; Präsident LdU Schweiz seit 1999,4/20/1999,12/5/1999,"Zurich (ZH),Altbüron (LU)",10/11/1944,
FALSE,Alfred,Schaller,m,Bâle-Ville,BS,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/1/1947,10/7/1977,"Bâle (BS),Wauwil (LU)",4/21/1908,7/21/1985
FALSE,Alfred,Schaller,m,Bâle-Ville,BS,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/1/1947,10/7/1977,"Bâle (BS),Wauwil (LU)",4/21/1908,7/21/1985
FALSE,Alfred,Schaller,m,Bâle-Ville,BS,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/1/1947,10/7/1977,"Bâle (BS),Wauwil (LU)",4/21/1908,7/21/1985
FALSE,Johann Jakob,Schäppi,m,Zurich,ZH,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,3/9/1885,12/3/1899,Horgen (ZH),12/11/1819,4/5/1908
FALSE,Johann Jakob,Schäppi,m,Zurich,ZH,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,11/6/1871,12/1/1872,Horgen (ZH),12/11/1819,4/5/1908
FALSE,Johann Jakob,Schär,m,Berne,BE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/1/1902,11/1/1919,Gondiswil (BE),8/28/1860,4/19/1953
FALSE,Johannes,Schär,m,Berne,BE,Conseil national,Droite évangélique (cons. réf.),ER,Conservateurs réformés,ConsR*,,,,,6/7/1886,11/30/1890,Inkwil (BE),3/31/1824,10/13/1906
FALSE,Karl-Oskar,Schär,m,Bâle-Ville,BS,Conseil national,Groupe de politique sociale,SPOL,Démocrates,Dém*,,,,,12/3/1917,9/27/1929,"Bâle (BS),Trubschachen (BE)",6/7/1868,5/13/1947
FALSE,Meinrad,Schär,m,Zurich,ZH,Conseil national,Groupe indépendant et évangelique,U,Alliance des Indépendants,AdI,,,,,12/1/1975,11/1/1982,Dürrenroth (BE),7/15/1921,11/9/2007
FALSE,Hans,Schärli,m,Lucerne,LU,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,12/1/1975,11/29/1987,"Schötz (LU),Zell (LU)",7/15/1925,5/24/2014
FALSE,Ruedi,Schatz,m,St-Gall,SG,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/1/1975,5/13/1979,St-Gall (SG),2/20/1925,5/13/1979
FALSE,Walter,Schaub,m,Bâle-Campagne,BL,Conseil des Etats,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/2/1935,11/30/1947,Sissach (BL),2/23/1885,1/28/1957
FALSE,Eduard,Schäubli,m,Zurich,ZH,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/1/1919,12/3/1922,Nürensdorf (ZH),3/2/1866,11/15/1923
FALSE,Udalrich Joseph,Schaufelbühl,m,Argovie,AG,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/1/1851,7/21/1856,Zurzach (AG),10/18/1789,7/21/1856
FALSE,Rudolf,Scheibler,m,Bâle-Campagne,BL,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/2/1935,12/3/1939,Oftringen (AG),4/3/1879,1/3/1949
FALSE,Jakob,Scheidegger,m,Berne,BE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1908,12/2/1917,Wyssachen (BE),10/24/1845,3/17/1925
FALSE,Urs,Scheidegger,m,Soleure,SO,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,,,,11/30/1987,6/18/1993,Sumiswald (BE),12/17/1943,4/13/2018
FALSE,Louis,Schelbert,m,Lucerne,LU,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Lucerne,Lucerne,Legislative der Gemeinde: von 1979 bis 1987; Legislative des Kantons: von 1991 bis 2006,3/6/2006,12/2/2007,"Lucerne (LU),Muotathal (SZ)",10/31/1952,
FALSE,Louis,Schelbert,m,Lucerne,LU,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Lucerne,Lucerne,Legislative der Gemeinde: von 1979 bis 1987; Legislative des Kantons: von 1991 bis 2006,12/3/2007,12/4/2011,"Lucerne (LU),Muotathal (SZ)",10/31/1952,
FALSE,Louis,Schelbert,m,Lucerne,LU,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Lucerne,Lucerne,Legislative der Gemeinde: von 1979 bis 1987; Legislative des Kantons: von 1991 bis 2006,12/5/2011,11/29/2015,"Lucerne (LU),Muotathal (SZ)",10/31/1952,
FALSE,Louis,Schelbert,m,Lucerne,LU,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Lucerne,Lucerne,Legislative der Gemeinde: von 1979 bis 1987; Legislative des Kantons: von 1991 bis 2006,11/30/2015,3/10/2018,"Lucerne (LU),Muotathal (SZ)",10/31/1952,
FALSE,Karl,Schenk,m,Berne,BE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1893,12/31/1893,Signau (BE),12/1/1823,7/18/1895
FALSE,Simon,Schenk,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Langnau im Emmental,Berne,,12/1/2003,12/2/2007,Eggiwil (BE),5/16/1946,
FALSE,Karl,Schenk,m,Berne,BE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,12/12/1863,7/18/1895,Signau (BE),12/1/1823,7/18/1895
FALSE,Karl,Schenk,m,Berne,BE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1871,12/31/1871,Signau (BE),12/1/1823,7/18/1895
FALSE,Karl,Schenk,m,Berne,BE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1878,12/31/1878,Signau (BE),12/1/1823,7/18/1895
FALSE,Karl,Schenk,m,Berne,BE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1874,12/31/1874,Signau (BE),12/1/1823,7/18/1895
FALSE,Karl,Schenk,m,Berne,BE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1865,12/31/1865,Signau (BE),12/1/1823,7/18/1895
FALSE,Simon,Schenk,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Langnau im Emmental,Berne,,12/3/2007,12/4/2011,Eggiwil (BE),5/16/1946,
FALSE,Simon,Schenk,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Langnau im Emmental,Berne,,12/4/1995,11/30/2003,Eggiwil (BE),5/16/1946,
FALSE,Karl,Schenk,m,Berne,BE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1885,12/31/1885,Signau (BE),12/1/1823,7/18/1895
FALSE,Karl,Schenk,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,1/14/1857,12/23/1863,Signau (BE),12/1/1823,7/18/1895
FALSE,Karl,Schenk,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,1/14/1857,12/23/1863,Signau (BE),12/1/1823,7/18/1895
FALSE,Simon,Schenk,m,Berne,BE,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Langnau im Emmental,Berne,,11/28/1994,12/3/1995,Eggiwil (BE),5/16/1946,
FALSE,Hans,Schenkel,m,Zurich,ZH,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,6/2/1913,12/2/1917,Lindau (ZH),7/23/1869,9/9/1926
FALSE,Jak. Christoph,Schenkel,m,Schaffhouse,SH,Conseil des Etats,Gauche démocratique,DL,Libéral,Lib*,,,,,7/5/1852,1/1/1853,Schaffhouse (SH),2/10/1820,6/4/1867
FALSE,Hans,Schenkel,m,Zurich,ZH,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/1/1919,9/9/1926,Lindau (ZH),7/23/1869,9/9/1926
FALSE,Silvia,Schenker,f,Bâle-Ville,BS,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,divorcé(e),Aarau,Argovie,Legislative des Kantons (Grosser Rat): von März 1995 bis Januar 2004,12/3/2007,12/4/2011,"Heimiswil (BE),Aarburg (AG)",1/17/1954,
FALSE,Silvia,Schenker,f,Bâle-Ville,BS,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,divorcé(e),Aarau,Argovie,Legislative des Kantons (Grosser Rat): von März 1995 bis Januar 2004,12/5/2011,11/29/2015,"Heimiswil (BE),Aarburg (AG)",1/17/1954,
TRUE,Silvia,Schenker,f,Bâle-Ville,BS,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,divorcé(e),Aarau,Argovie,Legislative des Kantons (Grosser Rat): von März 1995 bis Januar 2004,11/30/2015,,"Heimiswil (BE),Aarburg (AG)",1/17/1954,
FALSE,Friedrich,Schenker,m,Soleure,SO,Conseil des Etats,Gauche démocratique,DL,Démocrates,Dém*,,,,,7/4/1853,6/1/1856,Boningen (SO),2/28/1810,4/13/1873
FALSE,Silvia,Schenker,f,Bâle-Ville,BS,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,divorcé(e),Aarau,Argovie,Legislative des Kantons (Grosser Rat): von März 1995 bis Januar 2004,12/1/2003,12/2/2007,"Heimiswil (BE),Aarburg (AG)",1/17/1954,
FALSE,Jak. Albert,Scherb,m,Thurgovie,TG,Conseil national,Gauche démocratique,DL,Démocrates,Dém*,,,,,12/6/1869,12/4/1881,"Frauenfeld (TG),Bischofszell (TG)",5/5/1839,9/18/1908
FALSE,Jak. Albert,Scherb,m,Thurgovie,TG,Conseil des Etats,Gauche démocratique,DL,Démocrates,Dém*,,,,,12/5/1881,9/18/1908,"Frauenfeld (TG),Bischofszell (TG)",5/5/1839,9/18/1908
FALSE,Jak. Albert,Scherb,m,Thurgovie,TG,Conseil des Etats,Gauche démocratique,DL,Démocrates,Dém*,,,,,12/5/1881,9/18/1908,"Frauenfeld (TG),Bischofszell (TG)",5/5/1839,9/18/1908
FALSE,Jak. Albert,Scherb,m,Thurgovie,TG,Conseil des Etats,Gauche démocratique,DL,Démocrates,Dém*,,,,,12/5/1881,9/18/1908,"Frauenfeld (TG),Bischofszell (TG)",5/5/1839,9/18/1908
FALSE,Johann Jakob,Scherer,m,Zurich,ZH,Conseil fédéral,,,Démocrates,Dém*,,,,,1/1/1875,12/31/1875,"Winterthur (ZH),Richterswil (ZH)",11/14/1825,12/23/1878
FALSE,Victor Emil,Scherer,m,Bâle-Ville,BS,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,10/1/1929,2/13/1941,Bâle (BS),10/3/1881,2/13/1941
FALSE,Marcel,Scherer,m,Zoug,ZG,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Cham,Zoug,,12/1/2003,12/2/2007,"Flühli (LU),Hünenberg (ZG)",1/29/1952,
FALSE,Marcel,Scherer,m,Zoug,ZG,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Cham,Zoug,,12/3/2007,12/4/2011,"Flühli (LU),Hünenberg (ZG)",1/29/1952,
FALSE,Anton,Scherer,m,Zoug,ZG,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,11/26/1979,11/27/1983,Flühli (LU),11/3/1925,
FALSE,Victor,Scherer,m,Bâle-Ville,BS,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,10/1/1929,2/13/1941,Seewen (SO),10/3/1881,2/13/1941
FALSE,Johann Jakob,Scherer,m,Zurich,ZH,Conseil fédéral,,,Démocrates,Dém*,,,,,7/12/1872,12/23/1878,"Winterthur (ZH),Richterswil (ZH)",11/14/1825,12/23/1878
FALSE,Johann Jakob,Scherer,m,Zurich,ZH,Conseil national,Gauche démocratique,DL,Démocrates,Dém*,,,,,12/6/1869,7/1/1872,"Winterthur (ZH),Richterswil (ZH)",11/14/1825,12/23/1878
FALSE,Marcel,Scherer,m,Zoug,ZG,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Cham,Zoug,,12/6/1999,11/30/2003,"Flühli (LU),Hünenberg (ZG)",1/29/1952,
FALSE,Victor Emil,Scherer,m,Bâle-Ville,BS,Conseil des Etats,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,11/10/1919,12/6/1925,Bâle (BS),10/3/1881,2/13/1941
FALSE,Eduard,Scherrer,m,St-Gall,SG,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/4/1911,11/1/1919,St-Gall (SG),5/20/1862,9/4/1947
FALSE,Jürg,Scherrer,m,Berne,BE,Conseil national,Non inscrit,-,,,,Zurich,Zurich,Gemeinderat Biel,11/30/1987,12/3/1995,Dürnten (ZH),11/5/1947,
FALSE,Jürg,Scherrer,m,Berne,BE,Conseil national,Non inscrit,-,,,,Zurich,Zurich,Gemeinderat Biel,11/30/1987,12/3/1995,Dürnten (ZH),11/5/1947,
FALSE,Werner,Scherrer,m,Berne,BE,Conseil national,Non inscrit,-,,,,Kirchberg,St-Gall,Grosser Rat Kanton Bern von 1978 bos 1991,12/4/1995,6/1/1997,Nesslau (SG),3/23/1930,
FALSE,Carl,Scherrer,m,Schaffhouse,SH,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/1/1947,12/1/1963,Schaffhouse (SH),1/5/1909,10/8/1989
FALSE,Paul,Scherrer,m,Bâle-Ville,BS,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1896,11/1/1919,"Bâle (BS),Kirchberg (SG)",4/2/1862,3/10/1935
FALSE,Paul,Scherrer,m,Bâle-Ville,BS,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1896,11/1/1919,"Bâle (BS),Kirchberg (SG)",4/2/1862,3/10/1935
FALSE,Paul,Scherrer,m,Bâle-Ville,BS,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1896,11/1/1919,"Bâle (BS),Kirchberg (SG)",4/2/1862,3/10/1935
FALSE,Heinrich,Scherrer,m,St-Gall,SG,Conseil national,,,Parti socialiste suisse,PSS,,,,,12/1/1902,6/5/1911,Nesslau (SG),12/12/1847,11/25/1919
FALSE,Heinrich,Scherrer,m,St-Gall,SG,Conseil des Etats,,,Parti socialiste suisse,PSS,,,,,6/6/1911,11/25/1919,Nesslau (SG),12/12/1847,11/25/1919
FALSE,Werner,Scherrer,m,Berne,BE,Conseil national,Non inscrit,-,,,,Kirchberg,St-Gall,Grosser Rat Kanton Bern von 1978 bos 1991,11/25/1991,12/3/1995,Nesslau (SG),3/23/1930,
FALSE,Jürg,Scherrer,m,Berne,BE,Conseil national,Groupe du Parti suisse de la liberté,F,,,,Zurich,Zurich,Gemeinderat Biel,12/4/1995,12/5/1999,Dürnten (ZH),11/5/1947,
FALSE,Joseph Anton,Scherrer-Brisig,m,St-Gall,SG,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,12/1/1919,12/2/1951,"Tablat (SG),Mosnang (SG)",3/22/1891,6/17/1965
FALSE,Joseph Anton,Scherrer-Füllemann,m,St-Gall,SG,Conseil national,,,Démocrates,Dém*,,,,,12/1/1890,12/3/1922,Kirchberg (SG),11/18/1847,9/8/1924
FALSE,Jakob,Scherz,m,Berne,BE,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/3/1860,8/13/1889,Aeschi b. Spiez (BE),9/15/1818,8/13/1889
FALSE,Friedrich Erhard,Scheuchzer,m,Zurich,ZH,Conseil national,,,Démocrates,Dém*,,,,,12/3/1866,2/13/1895,"Zurich (ZH),Bülach (ZH)",1/21/1828,2/13/1895
FALSE,Rémy,Scheurer,m,Neuchâtel,NE,Conseil national,Groupe libéral,L,Parti libéral suisse,PLS,,Neuchâtel,Neuchâtel,"Conseil général Hauterive de 1968 à 2000, GrandConseil neuchâtelois de 1977 à 1984",11/25/1991,12/3/1995,"Dombresson (NE),Seedorf (BE)",3/11/1934,
FALSE,Alfred,Scheurer,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,3/17/1879,5/1/1879,Cerlier (BE),5/5/1840,5/2/1921
FALSE,Karl,Scheurer,m,Berne,BE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/4/1911,11/1/1919,Cerlier (BE),9/27/1872,11/14/1929
FALSE,Alfred,Scheurer,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/4/1882,12/1/1883,Cerlier (BE),5/5/1840,5/2/1921
FALSE,Karl,Scheurer,m,Berne,BE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1923,12/31/1923,Cerlier (BE),9/27/1872,11/14/1929
FALSE,Alfred,Scheurer,m,Berne,BE,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,7/7/1873,12/5/1875,Cerlier (BE),5/5/1840,5/2/1921
FALSE,Alfred,Scheurer,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,3/16/1896,12/1/1897,Cerlier (BE),5/5/1840,5/2/1921
FALSE,Karl,Scheurer,m,Berne,BE,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,12/11/1919,11/14/1929,Cerlier (BE),9/27/1872,11/14/1929
FALSE,Rémy,Scheurer,m,Neuchâtel,NE,Conseil national,Groupe libéral,L,Parti libéral suisse,PLS,,Neuchâtel,Neuchâtel,"Conseil général Hauterive de 1968 à 2000, GrandConseil neuchâtelois de 1977 à 1984",12/4/1995,11/30/2003,"Dombresson (NE),Seedorf (BE)",3/11/1934,
FALSE,Rémy,Scheurer,m,Neuchâtel,NE,Conseil national,Groupe libéral,L,Parti libéral suisse,PLS,,Neuchâtel,Neuchâtel,"Conseil général Hauterive de 1968 à 2000, GrandConseil neuchâtelois de 1977 à 1984",12/4/1995,11/30/2003,"Dombresson (NE),Seedorf (BE)",3/11/1934,
FALSE,Paul,Schib,m,Argovie,AG,Conseil national,Groupe conservateur-catholique sociale,K,Parti conservateur chrétien-social,CCS,,,,,12/7/1959,11/28/1971,Möhlin (AG),3/15/1901,5/6/1990
FALSE,Ernst,Schibli,m,Zurich,ZH,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Zurich,Zurich,Exekutive der Gemeinde Otelfingen: Gemeindepräsident von März 1982 bis März 2010; Legislative des Kantons (Kantonsrat): von August 1990 bis Januar 2002,11/26/2001,11/30/2003,Otelfingen (ZH),8/16/1952,
FALSE,Ernst,Schibli,m,Zurich,ZH,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Zurich,Zurich,Exekutive der Gemeinde Otelfingen: Gemeindepräsident von März 1982 bis März 2010; Legislative des Kantons (Kantonsrat): von August 1990 bis Januar 2002,12/3/2007,12/4/2011,Otelfingen (ZH),8/16/1952,
FALSE,Ernst,Schibli,m,Zurich,ZH,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Zurich,Zurich,Exekutive der Gemeinde Otelfingen: Gemeindepräsident von März 1982 bis März 2010; Legislative des Kantons (Kantonsrat): von August 1990 bis Januar 2002,5/5/2014,11/29/2015,Otelfingen (ZH),8/16/1952,
FALSE,Ernst,Schibli,m,Zurich,ZH,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Zurich,Zurich,Exekutive der Gemeinde Otelfingen: Gemeindepräsident von März 1982 bis März 2010; Legislative des Kantons (Kantonsrat): von August 1990 bis Januar 2002,12/1/2003,12/2/2007,Otelfingen (ZH),8/16/1952,
FALSE,Johann Ulrich,Schiess,m,Appenzell Rh.-Ext.,AR,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/5/1881,7/6/1883,Herisau (AR),2/17/1813,7/6/1883
FALSE,Fritz,Schiesser,m,Glaris,GL,Conseil des Etats,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Haslen,Glaris,Exekutive der Gemeinde: Schulpräsident Haslen von 1986 bis 1995; Legislative des Kantons: Landrat seit Juni 1985,12/1/2003,12/2/2007,"Haslen (GL),Linthal (GL)",4/23/1954,
FALSE,Fritz,Schiesser,m,Glaris,GL,Conseil des Etats,Groupe radical-libéral,RL,Parti radical-démocratique suisse,PRD,,Haslen,Glaris,Exekutive der Gemeinde: Schulpräsident Haslen von 1986 bis 1995; Legislative des Kantons: Landrat seit Juni 1985,12/3/2007,12/31/2007,"Haslen (GL),Linthal (GL)",4/23/1954,
FALSE,Fritz,Schiesser,m,Glaris,GL,Conseil des Etats,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Haslen,Glaris,Exekutive der Gemeinde: Schulpräsident Haslen von 1986 bis 1995; Legislative des Kantons: Landrat seit Juni 1985,6/5/1990,11/30/2003,"Haslen (GL),Linthal (GL)",4/23/1954,
FALSE,Robert,Schild,m,Soleure,SO,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,3/16/1931,12/6/1931,Grenchen (SO),11/13/1890,9/11/1967
FALSE,Urs,Schild,m,Soleure,SO,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,1/23/1882,12/4/1887,Grenchen (SO),8/31/1829,4/25/1888
FALSE,Peter,Schilliger,m,Lucerne,LU,Conseil national,Groupe libéral-radical,RL,PLR.Les Libéraux-Radicaux,PLR,marié(e),Udligenswil,Lucerne,Sozialvorsteher Udligenswil: von Juli 1991 bis August 2000; Gemeindepräsident Udligenswil: von September 2000 bis Juni 2011; Kantonsrat: von April 2003 bis September 2012,9/10/2012,11/29/2015,"Weggis (LU),Udligenswil (LU)",6/1/1959,
TRUE,Peter,Schilliger,m,Lucerne,LU,Conseil national,Groupe libéral-radical,RL,PLR.Les Libéraux-Radicaux,PLR,marié(e),Udligenswil,Lucerne,Sozialvorsteher Udligenswil: von Juli 1991 bis August 2000; Gemeindepräsident Udligenswil: von September 2000 bis Juni 2011; Kantonsrat: von April 2003 bis September 2012,11/30/2015,,"Weggis (LU),Udligenswil (LU)",6/1/1959,
FALSE,K. Ferdinand,Schimpf,m,Argovie,AG,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,7/5/1852,12/1/1852,Laufenburg (AG),10/12/1806,1/10/1868
FALSE,K. Ferdinand,Schimpf,m,Argovie,AG,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,11/6/1848,11/30/1851,Laufenburg (AG),10/12/1806,1/10/1868
